text,label
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Estoy preocupado por el examen de mañana.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Estoy preocupado por el examen de mañana.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Me despierto en medio de la noche con ansiedad.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Siento que algo malo va a suceder.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
No logro dejar de preocuparme por nada.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Me siento atrapado en mis pensamientos ansiosos.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Es difícil relajarme aunque lo intente.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
No puedo evitar preocuparme por el futuro.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Siento un nudo en el estómago de los nervios.,ANSIEDAD
No puedo disfrutar las cosas por la preocupación.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Me siento tenso y preocupado todo el tiempo.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
No puedo dejar de pensar en ese problema.,ANSIEDAD
Me siento abrumado por mis propios pensamientos.,ANSIEDAD
Siento nervios sin razón aparente.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
Siento que algo me va a salir mal.,ANSIEDAD
Tengo miedo de que todo salga mal.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
No logro estar en paz con mi mente.,ANSIEDAD
No dejo de pensar en todo lo que podría fallar.,ANSIEDAD
Tengo una sensación de inquietud constante.,ANSIEDAD
Es como si mi mente nunca descansara.,ANSIEDAD
Cada pequeña cosa me hace sentir ansioso.,ANSIEDAD
No logro calmar mis pensamientos ansiosos.,ANSIEDAD
Estoy constantemente nervioso por lo que pueda pasar.,ANSIEDAD
Siento como si estuviera bajo presión todo el tiempo.,ANSIEDAD
No puedo controlar mi ansiedad.,ANSIEDAD
Estoy preocupado por el examen de mañana.,ANSIEDAD
Siento que estoy al borde de un colapso emocional.,ANSIEDAD
